eigenvector_centrality,"[19, 11, 9, 15, 6]"
90,"[tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0317, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
91,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0317, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
92,"[tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0317, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
93,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
94,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0362, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
95,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0363, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
96,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0363, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
97,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0363, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
98,"[tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0363, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1')]"
99,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0342, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0364, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
