eigenvector_centrality,"[0, 8, 2, 15, 33]"
25,"[tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0102, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1')]"
26,"[tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0110, device='cuda:1')]"
27,"[tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0110, device='cuda:1')]"
28,"[tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0111, device='cuda:1')]"
29,"[tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1')]"
30,"[tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0113, device='cuda:1')]"
31,"[tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1')]"
32,"[tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1')]"
33,"[tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1')]"
34,"[tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1')]"
35,"[tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1')]"
36,"[tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1')]"
37,"[tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1')]"
38,"[tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0110, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1')]"
39,"[tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1')]"
