eigenvector_centrality,"[10, 24, 3, 24, 8]"
90,"[tensor(0.0065, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0152, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0187, device='cuda:1'), tensor(0.0285, device='cuda:1'), tensor(0.0175, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0155, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0317, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0142, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0313, device='cuda:1')]"
91,"[tensor(0.0179, device='cuda:1'), tensor(0.0180, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0286, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0149, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0155, device='cuda:1'), tensor(0.0242, device='cuda:1'), tensor(0.0161, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0094, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0097, device='cuda:1'), tensor(0.0309, device='cuda:1'), tensor(0.0090, device='cuda:1'), tensor(0.0313, device='cuda:1')]"
92,"[tensor(0.0065, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0154, device='cuda:1'), tensor(0.0308, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0128, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0189, device='cuda:1'), tensor(0.0286, device='cuda:1'), tensor(0.0177, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0157, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0332, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0155, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0313, device='cuda:1')]"
93,"[tensor(0.0180, device='cuda:1'), tensor(0.0182, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0308, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0287, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0152, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0158, device='cuda:1'), tensor(0.0243, device='cuda:1'), tensor(0.0169, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0329, device='cuda:1'), tensor(0.0090, device='cuda:1'), tensor(0.0313, device='cuda:1')]"
94,"[tensor(0.0065, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0155, device='cuda:1'), tensor(0.0308, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0141, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0191, device='cuda:1'), tensor(0.0287, device='cuda:1'), tensor(0.0180, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0158, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0344, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0165, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0316, device='cuda:1')]"
95,"[tensor(0.0182, device='cuda:1'), tensor(0.0183, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0308, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0288, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0154, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0160, device='cuda:1'), tensor(0.0244, device='cuda:1'), tensor(0.0175, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0128, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0344, device='cuda:1'), tensor(0.0091, device='cuda:1'), tensor(0.0316, device='cuda:1')]"
96,"[tensor(0.0066, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0157, device='cuda:1'), tensor(0.0310, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0150, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0192, device='cuda:1'), tensor(0.0288, device='cuda:1'), tensor(0.0182, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0160, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0357, device='cuda:1'), tensor(0.0353, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0174, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0316, device='cuda:1')]"
97,"[tensor(0.0184, device='cuda:1'), tensor(0.0185, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0310, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0126, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0288, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0355, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0156, device='cuda:1'), tensor(0.0090, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0162, device='cuda:1'), tensor(0.0244, device='cuda:1'), tensor(0.0180, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0123, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0130, device='cuda:1'), tensor(0.0357, device='cuda:1'), tensor(0.0091, device='cuda:1'), tensor(0.0319, device='cuda:1')]"
98,"[tensor(0.0066, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0158, device='cuda:1'), tensor(0.0310, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0158, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0194, device='cuda:1'), tensor(0.0289, device='cuda:1'), tensor(0.0185, device='cuda:1'), tensor(0.0356, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0162, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0358, device='cuda:1'), tensor(0.0361, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0182, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0319, device='cuda:1')]"
99,"[tensor(0.0186, device='cuda:1'), tensor(0.0187, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0311, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0132, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0290, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0356, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0159, device='cuda:1'), tensor(0.0092, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0164, device='cuda:1'), tensor(0.0245, device='cuda:1'), tensor(0.0185, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0129, device='cuda:1'), tensor(0.0145, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0367, device='cuda:1'), tensor(0.0092, device='cuda:1'), tensor(0.0319, device='cuda:1')]"
