eigenvector_centrality,"[0, 4, 10, 5, 11]"
60,"[tensor(0.0369, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0311, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0403, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0146, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0307, device='cuda:0')]"
61,"[tensor(0.0369, device='cuda:0'), tensor(0.0148, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0463, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0403, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0459, device='cuda:0')]"
62,"[tensor(0.0369, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0312, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0404, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0147, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0311, device='cuda:0')]"
63,"[tensor(0.0369, device='cuda:0'), tensor(0.0150, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0465, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0404, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0461, device='cuda:0')]"
64,"[tensor(0.0370, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0313, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0404, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0149, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0312, device='cuda:0')]"
65,"[tensor(0.0370, device='cuda:0'), tensor(0.0151, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0467, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0404, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0464, device='cuda:0')]"
66,"[tensor(0.0370, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0314, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0150, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0313, device='cuda:0')]"
67,"[tensor(0.0370, device='cuda:0'), tensor(0.0152, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0467, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0465, device='cuda:0')]"
68,"[tensor(0.0370, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0314, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0151, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0312, device='cuda:0')]"
69,"[tensor(0.0370, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0468, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0464, device='cuda:0')]"
70,"[tensor(0.0371, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0314, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0152, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0312, device='cuda:0')]"
71,"[tensor(0.0371, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0467, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0464, device='cuda:0')]"
72,"[tensor(0.0371, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0314, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0313, device='cuda:0')]"
73,"[tensor(0.0371, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0468, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0465, device='cuda:0')]"
74,"[tensor(0.0371, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0315, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0313, device='cuda:0')]"
75,"[tensor(0.0371, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0468, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0466, device='cuda:0')]"
76,"[tensor(0.0372, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0315, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0314, device='cuda:0')]"
77,"[tensor(0.0372, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0468, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0407, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0467, device='cuda:0')]"
78,"[tensor(0.0372, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0315, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0407, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0314, device='cuda:0')]"
79,"[tensor(0.0373, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0469, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0407, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0467, device='cuda:0')]"
80,"[tensor(0.0374, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0316, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0408, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0314, device='cuda:0')]"
81,"[tensor(0.0374, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0470, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0408, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0468, device='cuda:0')]"
82,"[tensor(0.0374, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0317, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0409, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0315, device='cuda:0')]"
83,"[tensor(0.0374, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0471, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0409, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0469, device='cuda:0')]"
84,"[tensor(0.0374, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0317, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0409, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0315, device='cuda:0')]"
85,"[tensor(0.0375, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0471, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0469, device='cuda:0')]"
86,"[tensor(0.0375, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0317, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0316, device='cuda:0')]"
87,"[tensor(0.0375, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0472, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0469, device='cuda:0')]"
88,"[tensor(0.0375, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0318, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0316, device='cuda:0')]"
89,"[tensor(0.0375, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0473, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0471, device='cuda:0')]"
